show_id,type,title,director,cast,country,release_year,rating,duration,listed_in,description,Platform,Duration_Minutes,Content_Age_Years,Numeric_Rating,Popularity_Score,Engagement_Proxy,Is_Recent,Genre_Count
S12621,Movie,Hillbilly's In A Haunted House,Jean Yarbrough,Unknown,Unknown,2021,13+,86 min,Horror,"When a country band breaks down the stop at an abandoned mansion. The mansion isn't just haunted, but it's not abandoned at all - it's also headquarters for international spies!",AmazePrime,86,4,13,10.2,877.2,0,1
S12622,Movie,Good Newwz,Raj Mehta,"Akshay Kumar, Kareena Kapoor Khan, Diljit Dosanjh, Kiara Advani",India,2019,13+,131 min,"Comedy, Drama, International",Two couples with the same surnames pursue in-vitro fertilization and wait for their upcoming babies. Trouble ensues when they find that the sperms of each couple have been mixed with each other.,AmazePrime,131,6,13,9.4,1231.4,0,3
S12623,Movie,Chikati Kathalu,Siripuram Rajesh,"Kalyani ( Lead ), Nagi Reddy, Harsha, Pranay, Vinay, Suman, Shiva",Unknown,2021,16+,28 min,Drama,"One of the friends got cheated by a girl. In that frustration, they will hang out together at the night. they lose consciousness & wanted to rape someone. In the morning they will see the news regarding this rape incident in the Newspaper, they afraid of Police Sairine & Suddenly door knocks. opens the door., they all will shock suddenly, the lady who got raped last night.., here the twist begins.",AmazePrime,28,4,16,12,336,0,1
S12624,Movie,Cheating Hearts,Eurika Pratts,Laila Odom,Unknown,2012,16+,69 min,Drama,A seductive romance about a husband & wife who find themselves straying outside their union after six years of marriage. Shawnda s sister Sammy manages to bring the couple back together until they discover they've been sleeping with the same woman!,AmazePrime,69,13,16,8.4,579.6,0,1
S12625,Movie,Burning,Lee Chang-dong,"Ah-in YOO, Steven YEUN, Jong-seo JUN",Unknown,2018,AGES_16_,148 min,"Drama, Suspense","An introverted young man, Jongsu (Ah-in YOO), finds romantic interest in a young woman from his past, Haemi (Jong-seo JUN). One day she returns from a trip with Ben (Steven YEUN), a wealthy and sophisticated young man. When Haemi disappears, Jongsu becomes suspicious of Ben and his mysterious hobby.",AmazePrime,148,7,16,10.8,1598.4,0,2
S12626,Movie,Broil,Edward Drake,"Jonathan Lipnicki, Timothy Murphy, Abby Ross",Unknown,2020,16+,91 min,Horror,"After troubled 17-year-old Chance is sent to live at her draconian grandfather's estate, she uncovers a dangerous ancient family secret. Her only hope for survival may come from a killer-for-hire with a fortuitous stroke of culinary genius.",AmazePrime,91,5,16,11.6,1055.6,0,1
S12627,Movie,American Heretics,Jeanine Isabel Butler,Unknown,Unknown,2021,13+,87 min,Documentary,"American Heretics takes audiences into the buckle of the Bible belt where a group of defiant ministers, congregations, and community leaders are challenging deeply rooted fundamentalist Christian doctrine in favor of a Gospel of Inclusion. Labeled as ""heretics"" for their beliefs and actions, they refuse to wield their faith as a sword sharpened by literal interpretations of the Bible.",AmazePrime,87,4,13,10.2,887.4,0,1
S12628,Movie,All Babes Want To Kill Me,Colin Miller,"Colin Miller, Gianni Lazuli, Alex Cain",Unknown,2006,PG-13,81 min,Comedy,"A Martial Artist, afflicted with a disease that makes beautiful women want to kill him, goes on a suicide mission to find true love anyway.",AmazePrime,81,19,13,4.2,340.2,0,1
S12629,Movie,A Dog's Courage,Sung-yoon Lee,"Eric Roland, Patrick McAllister, Bryan Massey, Carrie Savage, Dalton Walker, Kimmie Britt",Unknown,2020,7+,102 min,"Action, Kids","Jacob, a feisty and playful dog abandoned by his owners joins a pack of strays and embarks on a journey filled with fun adventures and life lessons in their pursuit to find a new and loving home.",AmazePrime,102,5,7,6.2,632.4,0,2
S12630,TV Show,2020 Best of Animation - Presented by Shortz,Unknown,Unknown,Unknown,2020,13+,1 Season,Animation,Award winning and nominated animation short film compilation from around the world.,AmazePrime,600,5,13,9.8,5880,0,1
S12631,Movie,Zara Si Bhool - A Small Mistake,Kiran Merchant,"Mohan Bhandari, Sujata Mehta, Asit Vyas, Pamela Dickerson",Unknown,2021,16+,117 min,"Drama, Suspense","Ajay and Nina Arora's happy life turns upside-down when flamboyant Shekhar and his seductive wife move into the neighbourhood and they become friends. After a party, police find Shekhar's wife raped and murdered and Ajay is charged with the crimes. He escapes from prison to prove his innocence. The fast-paced action moves from Hollywood to Las Vegas, leaving behind a trail of murder and mayhem.",AmazePrime,117,4,16,12,1404,0,2
S12632,Movie,Rudraksharam,Nageshwara rao Anchula,"Narendra Veeralla, Suman Shetty, Chaitanya, Yamini, Sravani, Chittibabu Jabardasth, Naidu Gopi",Unknown,2021,13+,59 min,"Drama, Suspense","A Village called Rudravaram, which is on crisis. To develop that village the head of the village called sarpanch and Main priest of Rudraeshwara Temple were try in many ways, But Politicains and Offices don't make this happen. One fine day the priest were explain treasure that belongs to temple to the Sarpanch. This all secretly were heard by the priest son. From there story begins",AmazePrime,59,4,13,10.2,601.8,0,2
S12633,TV Show,Reagan's Room,Unknown,Reagan Rundus,Unknown,2021,ALL,1 Season,"Animation, Kids","An original animated children's series that focuses on character building. Each episode consists of an exciting adventure that kids can actually relate to! An original song in every episode, inspiring children to get up and dance, sing and play!",AmazePrime,600,4,0,6,3600,0,2
S12634,Movie,Protibimbo,Rudranil Chaudhuri,"Biswajit Chakrabarty, Meghna Halder, Palash Ganguly, Rupanjali Roy",Unknown,2021,18+,104 min,"Drama, Romance",Protibimbo unveils an interesting game of life where a caring wife is forced to estrange her husband to save his life while a desperate lover is willing to defy all social norms to reunite with his lost love.,AmazePrime,104,4,18,13.2,1372.8,0,2
S12635,Movie,Prey Before You Eat 2,Jamal Doctor,"Yellow Diamonds, Racquel Mills, Kyah Baby, Pritty Milltant, Anthony Howard, Tselane Faust, Shamel Brown, Chris Copeland, Simon Gill",Unknown,2021,18+,92 min,"Action, Drama","Part 2... After losing her best friend, Keisha gets with her cousin Pritty, after getting out the hospital, Co Co and Kyah bring them the ultimate robbery scheme, that gets the girls in way over their heads.",AmazePrime,92,4,18,13.2,1214.4,0,2
S12636,Movie,Prey Before You Eat,Jamal Doctor,"Erica Graham, Yellow Diamond, Christopher Copeland",Unknown,2021,18+,80 min,"Action, Drama","A group of girls do a string of robberies, that has their lives spinning out of control.",AmazePrime,80,4,18,13.2,1056,0,2
S12637,TV Show,Pororo Sing Along,Unknown,Unknown,Unknown,2019,ALL,1 Season,"Arts, Entertainment, and Culture, Kids","Welcome to NEW Pororo Singalong Show! Finally, you can watch Pororo Singalong Show in English. Our special musical casts will deliver beautiful stories and songs to you. Let's sing and dance with Pororo and friends together.",AmazePrime,600,6,0,4,2400,0,4
S12638,Movie,Love is Blind,"Andy Delaney, Monty Whitebloom","Shannon Tarbet, Aidan Turner, Benjamin Walker, Matthew Broderick, Chloe Sevigny",Unknown,2019,13+,93 min,"Comedy, Drama",A young woman is unable to see or hear her mother despite living with her in the same house. With the help of an eccentric psychiatrist she learns to grow up and take control of her future despite not being able to see what's in front of her.,AmazePrime,93,6,13,9.4,874.2,0,2
S12639,TV Show,Last Secrets of the Third Reich,Unknown,Unknown,Unknown,2012,13+,1 Season,"Documentary, Suspense","What happened to trainloads worth of Nazi-gold at the end of WW2? How much truth is in the idea that Hitler's personal physician was gradually poisoning him with medication? What happened to the lost submarine U-513? These are just some of the questions we seek to answer using newly found documents and witness accounts in the second run of this investigative, unique, and surprising series.",AmazePrime,600,13,13,6.6,3960,0,2
S12640,Movie,Lalaloopsy: Band Together,"Roy Allen Smith, Melissa Suber","Erica Cukulin, Laura Gervais, Griffin Kingston",Unknown,2015,ALL,45 min,"Animation, Kids",The Lalaloopsy girls find that musical dreams do come true ‚Äì when you get a little help from your very best friends in this sew-sweet movie!,AmazePrime,45,10,0,0,0,0,2
S12641,Movie,Jabillikosam akasamalle,Rajnarendra,"Srihari, Suman, Amani, Jeeva, Thagubothuramesh, Qayyom, Krishnabhagavan",Unknown,2021,16+,158 min,"Action, Romance","The story starts with a murder of Minister from there at a marriage of hero's friend. There hero find a girl named Meghamala, Where she is Nexalite cause of circumstances, How the hero find the girl where locked up at Naxalite group in the forest.",AmazePrime,158,4,16,12,1896,0,2
S12642,Movie,In the box,Giacomo Lesina,"Antonia Liskova, Nicoli≤ Alaimo, Jonathan Silvestri",Unknown,2015,16+,86 min,Suspense,"A young woman awakens to find herself inside the four walls of a garage. Walls that appear innocuous like much of the places in a large metropolis, but which now separate her from everyone and everything. In this small space, an automobile emits carbon dioxide; a gas which one inhales without noticing every day when on the street.",AmazePrime,86,10,16,9.6,825.6,0,1
S12643,Movie,House of Hummingbird,Bora Kim,"Ji-hu Park, Sae-byuk Kim, Seung-yeon Lee",Unknown,2020,16+,139 min,"Arthouse, Drama, LGBTQ","14-year-old Eun-hee moves through life like a hummingbird searching for a taste of sweetness wherever she may find it. Ignored by her parents and abused by her brother, she finds her escape by roaming the neighborhood with her best friend, going on adventures, exploring young love and experiencing everything that comes with growing up in a country on the brink of enormous change.",AmazePrime,139,5,16,11.6,1612.4,0,3
S12644,TV Show,Gasp!,Unknown,Unknown,Unknown,2010,TV-Y7,1 Season,"Animation, Comedy, Kids","If you like laughs, lunacy and all things illogical, then get ready for Gasp - a little Goldfish with a big heart and BIG imagination. Follow the adventures of pets and a goldfish left home alone. When Ginger and Fred leave the house what do their pets get up to? From singing and dancing cockroaches to Arctic adventures in the freezer, in this house anything can happen and usually does!",AmazePrime,600,15,7,2.2,1320,0,3
S12645,Movie,Feeding the Masses,Richard Griffin,"Billy Garberina, Rachel Morris, Patrick Cohen",Unknown,2021,18+,85 min,"Horror, Suspense","When the government highjacks news outlets in an attempt to downplay a mysterious plague bringing the dead back to life, a group of news reporters and their military escort risk their lives to broadcast the truth.",AmazePrime,85,4,18,13.2,1122,0,2
S12646,TV Show,Falco,Unknown,"Michel Brown, Marina de Taviria",Unknown,2021,16+,1 Season,"Action, Drama, Suspense","After 23 years in a coma, due to an injury during an attempted murder, the investigator Alejandro Falco wakes up with the firm intention of recovering the life he seems to have lost, his career in the police force, and most importantly, his family. However, he encounters a Mexico he does not recognize.",AmazePrime,600,4,16,12,7200,0,3
S12647,Movie,Evan Straw,Michael Legge,"Lorna Nogueira, Christine Grudenkis, Michael Legge, Dwight Kemper, Danielle Gelehrter",Unknown,2010,16+,87 min,Horror,"Alice Marsh moves far from home to start a new life. She falls in love with an old house in Massachusetts which she buys. As time goes on, strange things start to happen to Alice. Is the previous owner's ghost still in the house?",AmazePrime,87,15,16,7.6,661.2,0,1
S12648,Movie,Cinemavala,Avinash Pendurti,"Rohini Rachel, Ravi teja mahadasyam, Gautham bhavaraju",Unknown,2021,13+,45 min,"Drama, Suspense","This is a story of two individuals, Karthik & ria. Karthik was very passionate about films and trying hard to make that his carrier. ria who loves Karthik & left her house with him & supports Karthik in every single step to reach his oral. ria is the only person in this world who believes Karthik's dream. but at a point in time ria loses hope & asks Karthik to leave films.",AmazePrime,45,4,13,10.2,459,0,2
S12649,Movie,Writer,Ramesh Mylaram,"Srinivas Bhogireddy, Ravi Anand, Sagar kargathra",Unknown,2021,13+,94 min,"Drama, Horror",The story follows as the mystery around a murder which unravels investigation wherein the murderer confesses his crime of murdering another person while circumstances reveal otherwise,AmazePrime,94,4,13,10.2,958.8,0,2
S12650,Movie,Tributaries,Mike Ancas,"Rosie Koster, Connor McNelis, Phillip Fry, Amy Lyn Elliott, Delaney Hathaway, Daniel V. Klein, Eli Sharp, Mike Ancas, Alex Blair, Tim Bendig, Debra Hulings, Santana Maynard, Stephanie Swift, Kelsey Rae Patterson, Joe Gorski, Bryan Chemini, Jessica Joerndt, Haley Goff, Lou Consolo, Lydia Zagorski, Jeff Bell, Emory Miyagishima, Martin Gonzales, Andy Stuchell, David Zvirman, Charles J. Nemit, Vincent Wieczorek, Spencer Patterson, Rick Dutrow, Shayna Bright, Bernie Lewis, Monica Sauk, Brenda Ancas, Elizabeth Kundla",Unknown,2021,13+,101 min,"Drama, Science Fiction, Suspense",Putting her life back together proves difficult when even simple decisions can set off a series of tragic events,AmazePrime,101,4,13,10.2,1030.2,0,3
S12651,Movie,The Rise Of Jordan Peterson,Patricia Marcoccia,Jordan Peterson,Unknown,2019,13+,91 min,Documentary,"An intimate glimpse into the life and mind of Jordan Peterson, the academic and best-selling author who captured the world's attention with his criticisms of political correctness and life-changing philosophy on finding personal meaning.",AmazePrime,91,6,13,9.4,855.4,0,1
S12652,Movie,The Project,Brandon Rhiness,"Skylar Radzion, Elizabeth Chamberlain, Madison Nyenhuis, Griffin Cork, Alex Gallant",Unknown,2021,18+,95 min,"Horror, Suspense, Young Adult Audience","A young woman, kidnapped and held in a basement, must use all her wits to control the situation from the confines of her cell and get out alive.",AmazePrime,95,4,18,13.2,1254,0,3
S12653,TV Show,Panic,Unknown,"Olivia Welch, Mike Faist, Jessica Sula, Ray Nicholson, Camron Jones, Enrique Murciano",Unknown,2021,NR,1 Season,"Drama, Young Adult Audience","In the forgotten town of Carp, Texas, Panic is the only way out. Every summer the graduating seniors risk their lives competing in a series of challenges for the chance to win life-changing money. After the death of two players the stakes ‚Äì and danger ‚Äì have never been higher. This summer twenty-three players will enter the game. All of them will be changed. Only one will win. Let the games begin.",AmazePrime,600,4,0,6,3600,0,2
