Session_ID,User_ID,Content_ID,View_Date,Watch_Duration_Minutes,Completion_Percentage,Paused_Times,Rewatched_Flag,Time_of_Day,Device_Type
S368988,U1694,C10755,07/09/2024,66,74,3,Y,Evening,Tablet
S422626,U1694,C03307,16/11/2025,371,30,2,Y,Afternoon,Tablet
S700480,U1694,C16814,06/08/2024,31,23,1,N,Afternoon,Tablet
S563422,U1694,C01382,07/05/2022,40,75,1,Y,Afternoon,Tablet
S774141,U1695,C10127,30/12/2024,80,75,3,N,Night,Tablet
S431183,U1695,C10854,22/01/2022,62,59,3,Y,Night,Tablet
S207703,U1695,C05032,29/11/2023,23,28,2,N,Night,Tablet
S288122,U1695,C15559,14/11/2024,52,49,1,Y,Night,Tablet
S875682,U1695,C13228,11/05/2022,30,27,2,Y,Afternoon,Tablet
S933091,U1695,C12258,26/01/2024,19,20,3,N,Evening,Tablet
S330390,U1695,C07344,01/07/2024,117,94,1,Y,Morning,Tablet
S528208,U1695,C11222,09/12/2023,74,80,2,Y,Night,Tablet
S963706,U1695,C06440,24/09/2024,92,98,3,Y,Evening,Tablet
S499726,U1695,C03295,24/10/2025,26,33,0,Y,Night,Tablet
S769859,U1695,C02536,10/10/2025,20,22,0,Y,Night,Tablet
S811458,U1695,C13528,09/02/2024,71,76,0,N,Morning,Tablet
S290496,U1695,C03022,25/03/2022,134,96,2,N,Night,Tablet
S802141,U1695,C12962,12/06/2024,16,17,0,N,Evening,Tablet
S990750,U1695,C06380,06/02/2022,24,21,3,N,Night,Tablet
S616997,U1696,C03755,13/12/2022,584,97,3,Y,Evening,Tablet
S332147,U1696,C10323,11/12/2023,451,75,2,N,Evening,Tablet
S129149,U1696,C03026,05/12/2025,30,19,1,Y,Evening,Tablet
S161396,U1696,C03487,07/10/2025,105,17,3,N,Afternoon,Tablet
S265333,U1696,C16761,02/02/2023,47,94,2,N,Afternoon,Tablet
S185924,U1696,C12866,11/04/2023,37,28,0,Y,Morning,Tablet
S816827,U1696,C08827,09/09/2025,17,20,1,Y,Evening,Tablet
S652974,U1696,C10171,29/10/2024,208,17,1,N,Afternoon,Tablet
S844480,U1696,C01630,03/05/2025,279,46,0,Y,Evening,Tablet
S904217,U1696,C00511,29/03/2025,26,27,0,N,Evening,Tablet
S647893,U1696,C16848,20/05/2023,545,90,1,N,Evening,Tablet
S318495,U1696,C01429,08/02/2023,11,16,0,Y,Afternoon,Tablet
S372613,U1696,C17633,14/12/2022,64,38,1,N,Morning,Tablet
S891465,U1696,C12183,27/02/2023,51,48,3,N,Night,Tablet
S266379,U1696,C08676,27/04/2023,30,45,3,N,Night,Tablet
S427214,U1697,C03388,15/10/2023,62,70,3,Y,Night,Laptop
S741814,U1697,C15544,07/07/2025,65,73,2,Y,Evening,Laptop
S886184,U1697,C08472,10/04/2023,136,22,2,N,Afternoon,Laptop
S334523,U1697,C16265,07/01/2024,71,82,0,Y,Morning,Laptop
S281640,U1697,C01924,22/12/2024,46,41,2,Y,Afternoon,Laptop
S917924,U1697,C13442,30/07/2025,51,94,1,N,Evening,Laptop
S477731,U1697,C17046,12/08/2025,10,100,3,N,Evening,Laptop
S505561,U1697,C03049,09/02/2022,5,10,0,Y,Night,Laptop
S255681,U1697,C10313,09/04/2025,74,80,1,Y,Night,Laptop
S937879,U1697,C02006,16/08/2022,84,76,2,Y,Night,Laptop
S633079,U1697,C02168,10/06/2024,57,64,1,Y,Afternoon,Laptop
S601011,U1697,C04140,24/07/2024,585,97,3,Y,Morning,Laptop
S765081,U1697,C02808,13/12/2025,63,65,1,N,Morning,Laptop
S966472,U1697,C12345,14/06/2024,45,51,3,N,Afternoon,Laptop
S904315,U1697,C15046,11/01/2025,38,40,0,N,Night,Laptop
S782566,U1698,C13669,23/08/2022,90,98,3,Y,Afternoon,Laptop
S736475,U1698,C11839,08/02/2024,37,34,3,Y,Morning,Laptop
S195616,U1698,C04463,10/04/2025,216,36,3,Y,Evening,Laptop
S505460,U1698,C16551,24/12/2022,11,25,2,Y,Afternoon,Laptop
S109151,U1698,C16258,22/11/2022,69,49,1,N,Morning,Laptop
S193943,U1698,C11111,31/10/2024,109,9,3,N,Night,Laptop
S736577,U1698,C15275,14/05/2025,54,60,0,N,Morning,Laptop
S998778,U1698,C06144,18/02/2025,61,77,2,N,Evening,Laptop
S719617,U1698,C03672,07/02/2022,79,78,3,Y,Evening,Laptop
S113914,U1698,C17773,09/02/2024,174,100,2,Y,Afternoon,Laptop
S353689,U1698,C09992,16/03/2025,8,5,1,Y,Evening,Laptop
S450128,U1698,C06498,21/12/2022,77,76,2,Y,Afternoon,Laptop
S263789,U1698,C12652,31/03/2025,83,87,0,N,Afternoon,Laptop
S298794,U1698,C00115,30/12/2024,391,65,0,Y,Night,Laptop
S509960,U1698,C02307,23/05/2023,71,53,3,Y,Evening,Laptop
S570059,U1699,C08753,22/04/2022,25,27,2,N,Afternoon,Tablet
S391740,U1699,C13313,25/01/2025,28,24,3,Y,Evening,Tablet
S220998,U1699,C10376,19/09/2023,43,45,3,N,Night,Tablet
S158816,U1699,C08982,30/10/2024,883,73,0,Y,Evening,Tablet
S702191,U1699,C05176,26/02/2024,32,34,1,Y,Morning,Tablet
S829129,U1699,C11498,20/02/2022,18,18,2,N,Night,Tablet
S928527,U1699,C15535,04/03/2022,12,19,3,Y,Morning,Tablet
S890088,U1699,C00036,28/01/2024,67,69,2,Y,Afternoon,Tablet
S473643,U1699,C11828,26/03/2022,20,14,1,Y,Evening,Tablet
S978154,U1699,C16877,23/06/2023,517,86,1,Y,Night,Tablet
S508057,U1699,C01209,10/12/2023,27,21,2,N,Afternoon,Tablet
S483209,U1699,C17577,17/10/2022,142,89,0,Y,Afternoon,Tablet
S426709,U1699,C07596,17/11/2022,82,13,1,Y,Night,Tablet
S528064,U1699,C00814,13/06/2024,35,38,2,N,Morning,Tablet
S968992,U1699,C05846,14/11/2023,83,96,0,Y,Night,Tablet
S875308,U1700,C01424,12/03/2023,26,92,1,Y,Afternoon,Smart TV
S207046,U1700,C10073,24/01/2025,52,80,0,Y,Morning,Smart TV
S289186,U1700,C17025,27/04/2024,28,63,0,N,Morning,Smart TV
S512206,U1700,C03081,12/01/2025,102,17,3,Y,Evening,Smart TV
S530979,U1700,C04285,05/03/2022,55,57,2,N,Afternoon,Smart TV
S726935,U1700,C07272,31/05/2025,66,73,3,Y,Afternoon,Smart TV
S922945,U1700,C00772,24/04/2023,21,23,3,N,Morning,Smart TV
S309328,U1700,C13670,05/01/2022,17,26,0,N,Afternoon,Smart TV
S944231,U1700,C06357,09/08/2023,79,56,0,Y,Evening,Smart TV
S126777,U1700,C16877,12/04/2024,287,47,0,Y,Night,Smart TV
S449051,U1700,C15315,23/07/2022,8,6,3,N,Night,Smart TV
S333075,U1700,C16389,16/06/2022,28,32,0,Y,Afternoon,Smart TV
S162777,U1700,C00779,26/06/2023,41,43,2,Y,Afternoon,Smart TV
S383052,U1700,C00818,03/02/2024,444,74,3,N,Morning,Smart TV
S526772,U1700,C06361,26/07/2023,88,90,2,Y,Evening,Smart TV
S267731,U1701,C17695,05/07/2025,1412,78,0,N,Evening,Smart TV
S839646,U1701,C06393,02/11/2022,22,23,0,N,Night,Smart TV
S170144,U1701,C03281,13/03/2025,153,25,0,Y,Evening,Smart TV
S398827,U1701,C14513,29/03/2022,35,23,3,N,Afternoon,Smart TV
S670695,U1701,C08261,23/03/2022,33,42,0,N,Morning,Smart TV
S690949,U1701,C04982,16/02/2022,62,88,2,N,Morning,Smart TV
S451260,U1701,C15414,23/06/2022,66,77,1,Y,Night,Smart TV
S873548,U1701,C00504,09/02/2023,707,39,1,N,Evening,Smart TV
S715193,U1701,C07282,25/12/2023,35,66,1,N,Evening,Smart TV
S181721,U1701,C11702,12/10/2023,49,55,3,Y,Morning,Smart TV
S369623,U1701,C06208,04/01/2025,519,86,2,N,Evening,Smart TV
S432381,U1701,C11675,29/12/2024,85,98,3,Y,Afternoon,Smart TV
S254104,U1701,C02106,27/11/2024,82,93,0,N,Afternoon,Smart TV
S813617,U1701,C14617,10/10/2022,20,22,0,Y,Afternoon,Smart TV
S197204,U1701,C09030,25/06/2024,32,94,2,N,Night,Smart TV
S383259,U1702,C02496,13/01/2024,94,92,0,Y,Morning,Smart TV
S566467,U1702,C01234,15/05/2022,24,22,3,Y,Evening,Smart TV
S597117,U1702,C12053,20/04/2023,144,90,0,Y,Evening,Smart TV
S290042,U1702,C08173,26/03/2024,21,35,0,Y,Night,Smart TV
S785655,U1702,C14429,15/03/2024,56,53,1,Y,Afternoon,Smart TV
S601209,U1702,C00216,17/12/2025,698,38,3,Y,Morning,Smart TV
S371241,U1702,C05134,30/10/2023,65,92,2,N,Evening,Smart TV
S809264,U1702,C13583,30/07/2024,27,22,2,N,Night,Smart TV
S642714,U1702,C01295,24/03/2024,27,51,0,N,Afternoon,Smart TV
S966274,U1702,C01487,07/09/2023,99,16,1,N,Night,Smart TV
S360314,U1702,C06253,20/08/2024,75,75,0,N,Afternoon,Smart TV
S901891,U1702,C04782,30/04/2025,216,36,1,Y,Evening,Smart TV
S838513,U1702,C15875,13/02/2022,65,70,3,Y,Afternoon,Smart TV
S885204,U1702,C14927,31/10/2025,50,42,2,Y,Morning,Smart TV
S184306,U1702,C12567,21/12/2023,21,48,1,Y,Afternoon,Smart TV
S137783,U1703,C00014,09/11/2024,463,77,0,N,Morning,Laptop
S541721,U1703,C01606,22/03/2025,70,68,1,N,Night,Laptop
S533169,U1703,C01996,11/01/2024,11,10,0,N,Afternoon,Laptop
S582779,U1703,C04577,31/03/2022,99,95,3,Y,Afternoon,Laptop
S500616,U1703,C12611,20/07/2024,109,87,1,N,Afternoon,Laptop
S988355,U1703,C03212,26/04/2024,36,90,1,Y,Evening,Laptop
S723133,U1703,C11536,25/01/2023,83,77,3,Y,Morning,Laptop
S471757,U1703,C00386,30/04/2024,26,38,0,N,Morning,Laptop
S863921,U1703,C08713,19/07/2023,280,46,0,N,Evening,Laptop
S524016,U1703,C07993,23/07/2025,38,43,3,N,Morning,Laptop
S708766,U1703,C07713,26/05/2023,88,88,0,N,Night,Laptop
S726625,U1703,C08498,07/09/2025,483,80,3,N,Afternoon,Laptop
S617972,U1703,C17622,01/11/2024,215,11,0,N,Night,Laptop
S312629,U1703,C07684,11/03/2025,79,92,0,N,Morning,Laptop
S546061,U1703,C12172,27/11/2024,23,26,0,Y,Evening,Laptop
S656183,U1704,C11671,18/09/2025,7,7,3,Y,Night,Smart TV
S503427,U1704,C06551,25/05/2023,4034,67,1,N,Evening,Smart TV
S192944,U1704,C08541,10/07/2024,44,48,2,Y,Night,Smart TV
S665361,U1704,C16692,05/05/2025,28,62,3,N,Night,Smart TV
S288114,U1704,C04264,08/01/2024,168,28,3,N,Morning,Smart TV
S539795,U1704,C01689,28/09/2025,70,76,0,N,Morning,Smart TV
S702398,U1704,C14103,16/10/2023,6,8,1,Y,Afternoon,Smart TV
S969332,U1704,C16204,08/08/2024,35,1,2,N,Evening,Smart TV
S744183,U1704,C17483,30/06/2023,229,38,3,Y,Night,Smart TV
S239154,U1704,C00441,16/11/2022,16,15,1,Y,Evening,Smart TV
S542615,U1704,C01485,23/09/2023,56,53,0,N,Evening,Smart TV
S713712,U1704,C15028,03/06/2024,126,87,0,N,Morning,Smart TV
S826016,U1704,C08120,18/12/2023,136,22,2,N,Afternoon,Smart TV
S973489,U1704,C13310,05/08/2024,37,71,1,N,Evening,Smart TV
S986554,U1704,C01621,11/07/2022,172,28,1,Y,Evening,Smart TV
S680180,U1705,C10922,25/02/2022,417,69,0,N,Morning,Tablet
S593193,U1705,C12412,13/09/2023,44,51,2,N,Morning,Tablet
S339695,U1705,C15361,18/12/2024,80,80,3,N,Evening,Tablet
S153672,U1705,C05135,15/06/2025,169,28,0,Y,Evening,Tablet
S771501,U1705,C15371,21/02/2023,12,11,2,Y,Afternoon,Tablet
S573311,U1705,C08790,29/05/2025,353,58,0,N,Night,Tablet
S776900,U1705,C09593,28/03/2025,57,63,2,Y,Afternoon,Tablet
S190363,U1705,C13214,18/12/2025,74,92,1,Y,Afternoon,Tablet
S374953,U1705,C16244,19/07/2022,100,98,2,Y,Night,Tablet
S659479,U1705,C07766,29/04/2022,88,98,1,N,Night,Tablet
S151111,U1705,C03415,17/09/2022,27,33,2,Y,Afternoon,Tablet
S834932,U1705,C14839,21/02/2022,54,61,2,Y,Afternoon,Tablet
S927642,U1705,C04367,25/06/2022,934,77,0,N,Afternoon,Tablet
S879506,U1705,C09209,18/11/2024,20,20,2,N,Afternoon,Tablet
S614892,U1705,C06271,22/03/2023,76,44,2,Y,Night,Tablet
S889020,U1706,C15947,03/07/2025,75,98,2,N,Morning,Mobile
S468545,U1706,C01949,02/09/2022,57,58,0,N,Night,Mobile
S100100,U1706,C06865,10/06/2022,567,94,2,N,Night,Mobile
S221210,U1706,C00270,17/09/2025,190,31,1,Y,Afternoon,Mobile
S709615,U1706,C08153,16/11/2023,23,17,3,N,Afternoon,Mobile
S620969,U1706,C00926,27/05/2024,154,25,1,N,Afternoon,Mobile
S139061,U1706,C03415,04/11/2025,50,61,2,N,Night,Mobile
S824513,U1706,C14192,02/11/2022,8,100,3,Y,Afternoon,Mobile
S302307,U1706,C15330,04/07/2023,22,16,0,N,Night,Mobile
S772184,U1706,C11758,27/06/2022,18,34,0,N,Evening,Mobile
S670000,U1706,C17570,16/10/2022,1485,82,3,N,Afternoon,Mobile
S390406,U1706,C13382,17/01/2022,31,46,3,Y,Evening,Mobile
S655478,U1706,C14017,03/03/2023,144,24,0,N,Evening,Mobile
S332951,U1706,C00423,03/04/2023,31,32,3,Y,Afternoon,Mobile
S881352,U1706,C04094,03/05/2024,5828,74,1,N,Night,Mobile
S440463,U1707,C13380,14/01/2022,85,94,0,N,Evening,Tablet
S210814,U1707,C15353,02/12/2023,41,44,0,N,Afternoon,Tablet
S221926,U1707,C13056,22/02/2022,45,40,0,Y,Morning,Tablet
S196276,U1707,C11422,11/10/2022,29,35,0,N,Afternoon,Tablet
S806008,U1707,C16513,26/05/2025,304,25,2,N,Night,Tablet
S317777,U1707,C15453,08/11/2023,89,89,3,Y,Evening,Tablet
S570806,U1707,C15591,03/09/2025,29,32,1,N,Afternoon,Tablet
S615059,U1707,C10842,11/11/2025,364,60,2,N,Night,Tablet
S189326,U1707,C01379,02/06/2024,1018,84,3,N,Afternoon,Tablet
S619716,U1707,C16833,08/06/2022,98,16,0,Y,Night,Tablet
S474531,U1707,C11984,21/04/2023,13,16,1,Y,Morning,Tablet
S814543,U1707,C05722,01/09/2024,26,32,3,Y,Evening,Tablet
S320294,U1707,C00110,06/08/2023,57,53,1,Y,Morning,Tablet
S386626,U1707,C12114,03/05/2024,127,95,3,Y,Afternoon,Tablet
S211048,U1707,C16270,22/05/2022,10,8,1,N,Morning,Tablet
S750211,U1708,C06407,27/02/2023,10,10,0,N,Afternoon,Laptop
S824857,U1708,C05264,14/08/2025,623,51,2,Y,Afternoon,Laptop
S824290,U1708,C00301,30/09/2024,68,58,0,N,Morning,Laptop
S693425,U1708,C12644,22/06/2023,505,84,1,N,Afternoon,Laptop
S732577,U1708,C07183,25/05/2024,22,36,2,Y,Morning,Laptop
S255847,U1708,C17593,19/05/2024,533,88,0,Y,Night,Laptop
S494035,U1708,C16404,17/08/2025,65,72,0,N,Afternoon,Laptop
S628045,U1708,C14105,28/11/2022,16,12,1,Y,Evening,Laptop
S293573,U1708,C17536,13/11/2023,48,71,2,N,Night,Laptop
S722151,U1708,C03388,15/06/2025,59,67,0,N,Evening,Laptop
S855821,U1708,C17791,09/10/2022,69,67,1,Y,Night,Laptop
S413321,U1708,C01183,20/06/2023,22,20,0,N,Morning,Laptop
S705448,U1708,C13306,05/01/2025,78,80,3,N,Night,Laptop
S314431,U1708,C10713,10/05/2023,357,19,3,N,Afternoon,Laptop
S775017,U1708,C08456,08/03/2022,18,81,2,N,Night,Laptop
S267578,U1709,C07982,02/09/2022,77,87,2,N,Night,Mobile
S327033,U1709,C07909,05/09/2022,51,60,3,N,Afternoon,Mobile
S667757,U1709,C06529,12/09/2025,18,19,2,N,Night,Mobile
S921553,U1709,C04196,05/12/2023,33,33,1,N,Evening,Mobile
S895595,U1709,C11312,25/06/2023,5,31,1,N,Evening,Mobile
S606362,U1709,C14240,30/05/2024,18,15,3,N,Afternoon,Mobile
S613334,U1709,C09655,16/05/2024,29,49,0,Y,Night,Mobile
S799006,U1709,C03490,01/03/2025,296,49,0,Y,Morning,Mobile
S567144,U1709,C12348,23/09/2024,10,15,0,N,Night,Mobile
S387269,U1709,C11219,25/04/2025,64,76,1,N,Night,Mobile
S719258,U1709,C09553,16/02/2022,6,8,0,N,Morning,Mobile
S808162,U1709,C15820,12/07/2024,28,28,1,Y,Afternoon,Mobile
S776762,U1709,C15088,29/07/2025,26,20,3,N,Night,Mobile
S663453,U1709,C13146,08/07/2023,72,67,3,N,Night,Mobile
S426767,U1709,C04043,23/06/2023,315,52,2,Y,Evening,Mobile
S102640,U1710,C08611,27/12/2024,26,4,2,N,Morning,Laptop
S408461,U1710,C09249,31/07/2025,360,60,1,Y,Night,Laptop
S258334,U1710,C10683,18/11/2023,39,67,1,Y,Afternoon,Laptop
S969892,U1710,C04341,18/08/2022,60,52,0,Y,Afternoon,Laptop
S729171,U1710,C10137,27/04/2024,36,48,2,N,Evening,Laptop
S934247,U1710,C03425,19/03/2024,10,10,1,Y,Afternoon,Laptop
S197749,U1710,C00200,23/07/2024,284,47,1,N,Evening,Laptop
S288794,U1710,C12881,13/05/2023,35,37,2,Y,Morning,Laptop
S214438,U1710,C08144,12/06/2025,24,25,1,Y,Night,Laptop
S300223,U1710,C15500,26/04/2023,91,78,3,N,Night,Laptop
S516270,U1710,C10702,18/02/2024,7,12,0,N,Afternoon,Laptop
S760520,U1710,C09775,06/03/2023,71,39,0,N,Afternoon,Laptop
S980477,U1710,C04844,22/01/2023,22,15,1,Y,Evening,Laptop
S758017,U1710,C00799,21/05/2022,11,11,1,N,Evening,Laptop
S813512,U1710,C07069,01/03/2024,582,97,3,N,Morning,Laptop
S874338,U1711,C11289,12/02/2024,1076,89,2,N,Afternoon,Tablet
S365614,U1711,C13394,20/12/2024,57,69,2,N,Morning,Tablet
S783794,U1711,C15475,08/12/2025,13,14,1,Y,Morning,Tablet
S381518,U1711,C05018,25/10/2025,921,25,3,Y,Morning,Tablet
S488706,U1711,C01285,07/06/2023,61,60,1,N,Evening,Tablet
S769139,U1711,C02865,10/01/2023,8,9,1,N,Evening,Tablet
S679708,U1711,C10022,20/07/2024,58,9,0,N,Evening,Tablet
S124191,U1711,C01247,08/09/2025,39,38,0,N,Morning,Tablet
S417040,U1711,C03371,08/03/2024,82,77,2,Y,Evening,Tablet
S410356,U1711,C12976,14/02/2022,7,30,2,N,Evening,Tablet
S486681,U1711,C08571,29/03/2024,13,13,0,Y,Morning,Tablet
S132570,U1711,C02475,25/06/2024,49,46,2,N,Night,Tablet
S963537,U1711,C06231,26/07/2023,7,6,2,Y,Evening,Tablet
S697744,U1711,C06973,27/06/2022,1678,93,0,N,Afternoon,Tablet
S191223,U1711,C05681,16/07/2023,18,78,2,Y,Night,Tablet
S937557,U1712,C15114,03/11/2023,66,77,1,N,Afternoon,Smart TV
S309100,U1712,C05719,03/02/2025,518,86,3,N,Evening,Smart TV
S349737,U1712,C13015,07/10/2022,10,13,0,N,Morning,Smart TV
S558727,U1712,C05635,29/09/2025,34,42,3,Y,Evening,Smart TV
S731782,U1712,C02930,08/10/2024,453,75,0,Y,Evening,Smart TV
S445035,U1712,C13562,03/10/2024,48,39,0,N,Afternoon,Smart TV
S742884,U1712,C09782,28/12/2025,33,38,1,Y,Afternoon,Smart TV
S664833,U1712,C05928,10/09/2022,16,35,3,Y,Night,Smart TV
S482554,U1712,C14749,16/07/2024,88,88,3,N,Evening,Smart TV
S862996,U1712,C02026,07/08/2024,25,15,0,N,Morning,Smart TV
S823588,U1712,C06447,06/10/2022,21,3,0,N,Evening,Smart TV
S894959,U1712,C12924,28/09/2024,17,14,3,N,Morning,Smart TV
S277665,U1712,C02970,18/06/2022,38,36,1,N,Morning,Smart TV
S182353,U1712,C15169,14/03/2024,49,49,3,N,Evening,Smart TV
S667539,U1712,C17672,28/03/2024,563,93,0,Y,Evening,Smart TV
S181579,U1713,C01414,14/12/2022,99,84,3,N,Morning,Laptop
S582708,U1713,C16514,14/05/2024,64,10,2,N,Afternoon,Laptop
S865061,U1713,C16060,30/12/2025,51,56,0,Y,Afternoon,Laptop
S306050,U1713,C04458,01/04/2022,80,65,0,N,Afternoon,Laptop
S773980,U1713,C09968,22/12/2025,494,82,3,Y,Night,Laptop
S881740,U1713,C13334,04/09/2023,344,57,3,Y,Afternoon,Laptop
S451793,U1713,C06990,25/03/2025,34,31,1,N,Night,Laptop
S999668,U1713,C09351,07/01/2022,36,26,0,N,Afternoon,Laptop
S346120,U1713,C13422,08/06/2023,24,92,3,Y,Night,Laptop
S783924,U1713,C05178,04/10/2024,63,37,0,N,Morning,Laptop
S880911,U1713,C09946,15/12/2024,57,9,0,Y,Morning,Laptop
S106532,U1713,C03219,25/11/2023,427,71,2,Y,Evening,Laptop
S369008,U1713,C15355,11/11/2024,15,15,1,Y,Afternoon,Laptop
S249866,U1713,C09121,31/12/2022,22,23,0,Y,Evening,Laptop
S976278,U1713,C08295,24/01/2024,62,73,1,N,Afternoon,Laptop
S249344,U1714,C11468,09/01/2025,14,15,1,Y,Night,Mobile
S275295,U1714,C14674,12/06/2022,11,9,3,N,Afternoon,Mobile
S795840,U1714,C12873,31/08/2025,91,76,3,Y,Evening,Mobile
S994588,U1714,C00843,05/08/2025,133,11,1,N,Morning,Mobile
S947594,U1714,C13323,09/03/2024,11,73,0,N,Morning,Mobile
S482072,U1714,C07913,10/10/2024,53,42,2,Y,Morning,Mobile
S105862,U1714,C06462,10/05/2024,86,78,1,N,Evening,Mobile
S483309,U1714,C17172,27/08/2022,39,37,0,N,Evening,Mobile
S880739,U1714,C01961,18/03/2022,37,39,3,N,Morning,Mobile
S560384,U1714,C00748,07/02/2023,6,24,2,Y,Evening,Mobile
S856693,U1714,C04379,14/02/2022,81,76,0,Y,Afternoon,Mobile
S253349,U1714,C07979,19/01/2025,19,43,3,Y,Night,Mobile
S623881,U1714,C13047,29/03/2025,66,70,1,N,Morning,Mobile
S252514,U1714,C08026,15/08/2023,81,81,2,N,Night,Mobile
S641986,U1714,C07124,27/01/2023,592,98,3,N,Evening,Mobile
S524634,U1715,C15501,09/11/2023,25,29,2,Y,Night,Laptop
S976294,U1715,C16774,30/09/2024,28,25,2,Y,Morning,Laptop
S851722,U1715,C17427,03/02/2022,260,21,2,Y,Evening,Laptop
S505254,U1715,C11736,16/07/2025,30,50,2,N,Afternoon,Laptop
S498079,U1715,C14362,30/10/2023,57,66,3,Y,Evening,Laptop
S197431,U1715,C10928,28/01/2022,112,81,1,Y,Morning,Laptop
S351304,U1715,C01763,29/06/2023,70,69,2,N,Evening,Laptop
S540321,U1715,C03262,23/07/2022,544,90,3,Y,Morning,Laptop
S996998,U1715,C10231,08/01/2024,24,29,3,Y,Evening,Laptop
S503758,U1715,C00477,27/12/2023,338,28,2,Y,Night,Laptop
S161921,U1715,C12032,05/10/2025,69,100,2,Y,Morning,Laptop
S421517,U1715,C10647,28/08/2024,309,51,0,Y,Evening,Laptop
S136286,U1715,C04111,19/05/2024,7,4,3,N,Morning,Laptop
S921649,U1715,C04861,20/09/2022,505,84,0,N,Morning,Laptop
S554232,U1715,C07447,03/06/2025,37,29,2,N,Night,Laptop
S313339,U1716,C02639,05/01/2022,484,80,0,N,Night,Tablet
S203957,U1716,C08333,11/02/2022,91,94,3,N,Evening,Tablet
S798937,U1716,C13369,15/02/2025,5,4,0,N,Night,Tablet
S572591,U1716,C05411,09/07/2025,80,85,1,N,Morning,Tablet
S476685,U1716,C05050,16/07/2024,73,97,3,N,Evening,Tablet
S349741,U1716,C17638,16/09/2025,361,30,3,Y,Afternoon,Tablet
S755619,U1716,C15907,28/05/2023,42,45,2,N,Night,Tablet
S129934,U1716,C12207,26/12/2024,35,37,3,Y,Evening,Tablet
S924534,U1716,C14066,20/12/2023,112,70,0,N,Morning,Tablet
S213428,U1716,C00271,14/08/2024,25,21,2,Y,Afternoon,Tablet
S867922,U1716,C01623,05/02/2025,128,21,0,Y,Evening,Tablet
S160899,U1716,C14275,28/01/2024,41,67,0,Y,Morning,Tablet
S946848,U1716,C09644,01/11/2023,70,77,0,Y,Morning,Tablet
S787090,U1716,C08755,08/11/2025,351,58,3,Y,Night,Tablet
S303341,U1716,C04541,28/05/2025,94,15,3,N,Evening,Tablet
S724510,U1717,C01852,06/01/2022,96,64,2,N,Evening,Tablet
S820512,U1717,C04813,07/03/2023,106,66,3,Y,Afternoon,Tablet
S992306,U1717,C12009,12/11/2024,67,72,2,N,Night,Tablet
S380331,U1717,C07305,25/06/2025,99,84,2,N,Night,Tablet
S373014,U1717,C12749,01/05/2023,54,39,0,Y,Night,Tablet
S415368,U1717,C05635,22/07/2022,40,50,1,N,Afternoon,Tablet
S884994,U1717,C12732,10/12/2023,21,26,0,N,Night,Tablet
S686609,U1717,C00370,15/04/2025,45,67,1,Y,Morning,Tablet
S334478,U1717,C16253,04/09/2025,13,12,1,N,Evening,Tablet
S620101,U1717,C16570,01/12/2024,14,100,3,N,Evening,Tablet
S507970,U1717,C14940,26/09/2025,40,62,3,N,Morning,Tablet
S473488,U1717,C16377,12/12/2024,112,98,0,Y,Night,Tablet
S318239,U1717,C12236,02/11/2023,12,13,0,N,Afternoon,Tablet
S272365,U1717,C01356,30/04/2024,111,86,1,N,Evening,Tablet
S256405,U1717,C10620,02/01/2023,18,23,2,Y,Morning,Tablet
S475634,U1718,C14652,10/11/2023,31,24,1,Y,Afternoon,Laptop
S270934,U1718,C10548,09/02/2024,723,60,0,N,Afternoon,Laptop
S628919,U1718,C06475,08/08/2022,40,49,3,Y,Afternoon,Laptop
S469584,U1718,C13193,12/06/2025,40,45,3,Y,Evening,Laptop
S405832,U1718,C08368,08/07/2023,18,39,2,Y,Morning,Laptop
S129700,U1718,C06544,07/07/2025,19,18,1,N,Morning,Laptop
S903434,U1718,C03490,16/12/2024,423,70,1,Y,Evening,Laptop
S626180,U1718,C15595,12/07/2022,58,50,2,Y,Evening,Laptop
S201967,U1718,C10032,07/07/2025,24,47,0,N,Morning,Laptop
S124281,U1718,C06102,03/05/2023,86,65,1,Y,Evening,Laptop
S657448,U1718,C02831,26/09/2023,1529,84,2,N,Morning,Laptop
S789483,U1718,C11713,05/05/2025,82,81,1,N,Afternoon,Laptop
S721215,U1718,C05806,27/02/2022,76,80,0,Y,Afternoon,Laptop
S913298,U1718,C13485,09/04/2023,41,31,1,Y,Morning,Laptop
S705864,U1718,C02039,15/08/2023,540,90,3,N,Night,Laptop
S258640,U1719,C12213,26/01/2025,11,12,0,Y,Night,Smart TV
S618021,U1719,C08794,12/07/2023,34,60,0,N,Morning,Smart TV
S192404,U1719,C08336,30/04/2024,29,37,0,Y,Afternoon,Smart TV
S842531,U1719,C02342,24/12/2024,43,53,2,N,Evening,Smart TV
S283771,U1719,C07412,12/08/2023,74,68,3,N,Night,Smart TV
S438079,U1719,C04013,30/10/2022,15,68,3,N,Evening,Smart TV
S431585,U1719,C04438,19/09/2024,120,82,3,N,Night,Smart TV
S148814,U1719,C14267,24/03/2022,547,91,0,Y,Night,Smart TV
S574631,U1719,C02260,29/06/2024,488,81,1,N,Night,Smart TV
S486163,U1719,C13301,05/06/2025,48,53,2,N,Afternoon,Smart TV
S412904,U1719,C13539,03/01/2025,33,36,3,N,Night,Smart TV
S785536,U1719,C14638,23/08/2025,310,51,3,N,Morning,Smart TV
